enrollee_id,target
16602,0.11559501
26534,0.10329013
26089,0.03971855
12502,0.17200077
15073,0.10983804
25259,0.07689379
32479,0.10385944
3963,0.14906937
18314,0.15567921
3736,0.14701803
23637,0.14635772
32876,0.0023902343
25338,0.07633516
26816,0.1555931
10071,0.22328883
14710,0.069207266
15111,0.048112806
6487,0.14936003
839,0.19093543
14595,0.2556158
23338,0.23844899
793,0.081540115
7619,0.13055365
5086,0.0041050143
26231,0.027613284
15727,0.048482526
30631,0.0915176
28466,0.09203457
14801,0.027432092
10950,0.09485969
22709,0.04130772
22876,0.1030109
2343,0.092858285
24009,0.14024241
33140,0.15627286
29717,0.14042297
27130,0.06117587
23368,0.14302333
12526,0.021786079
25760,0.14442077
206,0.06577213
6237,0.07208667
29192,0.08454668
8922,0.05274403
19322,0.062062033
23059,0.07697281
10925,0.009896386
7902,0.043252256
23776,0.13932708
8019,0.07303229
24822,0.15818821
21213,0.048375085
6661,0.05058075
20119,0.1558901
4544,0.049538177
19490,0.1210353
14176,0.2776982
18931,0.2787384
22804,0.09991075
14116,0.06435726
260,0.23264326
14057,0.06892584
15512,0.15719217
25751,0.047707807
10837,0.055797674
18591,0.04195727
20682,0.11954456
9041,0.19609953
21208,0.13139105
19564,0.116088465
9228,0.065146394
20175,0.05183344
25702,0.057521917
31835,0.28213915
1546,0.061908327
24412,0.1439176
26171,0.032171838
28167,0.039530955
5291,0.12885317
3101,0.089038126
19558,0.086671926
23605,0.15158322
13407,0.093003735
6239,0.022251466
5612,0.13535032
4471,0.054862868
27496,0.018484
17138,0.09295527
1624,0.049635194
6916,0.105343424
15057,0.085882045
10203,0.19692664
2250,0.13584317
20360,0.2083699
11057,0.23264125
25313,0.09366288
10932,0.14103913
9493,0.0879087
21771,0.16621453
14028,0.081672266
9204,0.14442493
4185,0.017205099
25606,0.11161567
16076,0.3967398
23791,0.22618645
13760,0.02954745
1960,0.14723493
26095,0.04093773
33117,0.08176117
6386,0.17385148
2453,0.09562715
24851,0.10147678
12998,0.20079693
30429,0.08828768
807,0.06121849
6743,0.05634149
19514,0.19710097
14829,0.343112
14480,0.005668024
3943,0.39166027
1983,0.21372472
28766,0.3614088
6591,0.017447904
15963,0.23703428
19921,0.26876217
3395,0.15413973
902,0.15631905
3553,0.056955777
5283,0.03515369
28842,0.14320536
603,0.08993772
4671,0.28355572
16661,0.074558444
24803,0.058284044
17449,0.074216925
23709,0.056188278
7123,0.3767523
12569,0.13300054
21568,0.05855178
24889,0.061400183
13958,0.13118191
5663,0.21024008
31319,0.0724037
32844,0.038058545
15909,0.032181147
1447,0.06973025
17578,0.05837351
21302,0.16725786
26283,0.07481406
32418,0.062403455
1168,0.06396573
15284,0.12689133
19018,0.1985672
32809,0.10548857
17198,0.06834818
13139,0.024175879
6741,0.1247457
21445,0.22217047
16987,0.003555101
28244,0.09342914
42,0.15241916
11860,0.05945395
14782,0.08720779
16619,0.046640243
17597,0.09321309
7459,0.0742412
2765,0.0817527
23977,0.1720924
26743,0.10162627
13704,0.09798014
17856,0.087975
6767,0.056953344
4551,0.081944466
5578,0.13159044
31405,0.17680258
21113,0.37531093
32067,0.2092621
4253,0.047044113
13087,0.13962442
32759,0.12646851
6368,0.03924443
28849,0.13001941
32590,0.24190262
23442,0.099303775
10149,0.03270082
11792,0.10743078
10201,0.0074612508
31963,0.1953363
10139,0.15633303
19046,0.16023187
22109,0.16357028
3207,0.13592929
19203,0.1544168
14733,0.08378295
2606,0.17103116
24469,0.10154226
22081,0.10526276
32432,0.16397373
5456,0.25399143
27127,0.06380623
16724,0.15447249
3110,0.1182995
19065,0.07917858
21138,0.071796976
10816,0.11506007
7046,0.08627395
7567,0.16663201
12954,0.00058796676
14223,0.15293024
10034,0.09594348
28269,0.03279228
32547,0.017996922
18948,0.34964094
28353,0.16468617
17253,0.06388295
7172,0.1522579
23477,0.09157141
30844,0.19984956
20713,0.26080957
2390,0.09696999
22464,0.181463
18588,0.13002801
2166,0.07194782
32474,0.033893716
8923,0.056164414
9252,0.3355415
32016,0.082838506
32744,0.101063974
4756,0.110589825
6383,0.10324699
30426,0.2892858
10086,0.16317748
6258,0.09313015
4646,0.2931466
11051,0.06007507
1652,0.24364945
20963,0.1917822
12820,0.046970144
8413,0.0832571
23866,0.06822846
9072,0.05705877
8103,0.10656961
16084,0.14325356
7592,0.34166783
5563,0.11833474
30820,0.3276556
12723,0.08711844
31820,0.27111474
25244,0.11926015
13148,0.051066585
4845,0.13016056
26409,0.14100412
158,0.124871954
32041,0.3375968
6600,0.03768942
27930,0.2179527
20867,0.08914085
4429,0.109851815
19340,0.20918329
15522,0.14301926
29954,0.28718978
9377,0.102288134
2812,0.078480735
21714,0.001412943
12010,0.10585214
618,0.099111214
18418,0.1700153
20058,0.15490355
9545,0.0031125916
17361,0.040101103
33024,0.03089954
31154,0.09327644
26258,0.12470677
23460,0.28705275
30985,0.3655941
28872,0.07031256
19324,0.07408663
3282,0.0702908
28158,0.07009759
26943,0.03903681
23816,0.109326065
6929,0.018598968
30746,0.12903023
28487,0.1739219
29963,0.13297528
17181,0.1822737
1541,0.17589487
7220,0.018147953
27396,0.0011347634
26469,0.07924668
14220,0.08603712
6150,0.12397874
4737,0.23463209
13032,0.12185994
10334,0.12449346
17450,0.30093956
26807,0.085501246
24578,0.44394165
29158,0.0843986
12916,0.09256793
18490,0.06520412
12734,0.09504707
21988,0.0541664
20638,0.19825765
30320,0.15507634
9617,0.0624453
7171,0.09871855
23542,0.14343254
23588,0.19982357
16785,0.13083334
18534,0.07295496
4407,0.21325168
6375,0.020139856
8740,0.026609296
8444,0.008586427
26369,0.14248668
11358,0.14388193
14671,0.08517671
24082,0.11843689
4850,0.6875877
23986,0.32969484
16237,0.40392768
20355,0.13893455
2298,0.14253944
5639,0.07794803
11520,0.066531986
17545,0.15218574
11974,0.09817995
31876,0.08521791
1839,0.14460802
2592,0.08098099
20428,0.14927277
32316,0.08976557
1800,0.082994625
23928,0.09207363
1204,0.2108185
26470,0.025128832
31895,0.16636556
7444,0.17509395
20545,0.056218393
8289,0.13169071
20851,0.050242595
27338,0.21670035
29539,0.065727256
38,0.097847156
32860,0.08440446
29931,0.058418397
5977,0.05670051
19557,0.161639
26883,0.03313414
25551,0.046472955
25859,0.23410018
17576,0.06776388
26980,0.10600978
3583,0.08777108
25146,0.12258308
5361,0.08556915
1989,0.1366077
7692,0.20857006
19992,0.07632639
18074,0.19204359
4641,0.1257654
10143,0.063939884
4208,0.22963423
623,0.05307076
13738,0.05225801
10877,0.07316824
25816,0.09683111
12199,0.08647726
1006,0.17565246
30593,0.3415794
1197,0.19645652
15304,0.08164479
5345,0.100105874
9198,0.1144872
22510,0.15788782
24791,0.03634437
32943,0.06785072
27348,0.2075656
7401,0.100946456
18004,0.10049501
26893,0.067064434
20279,0.042041767
18610,0.08503941
27495,0.049831565
27067,0.28232685
12293,0.4511015
20088,0.08752824
22020,0.15766303
27634,0.17597328
30565,0.460413
6805,0.060796503
20722,0.08895133
6041,0.059194308
3270,0.54093987
25703,0.5415721
17603,0.15774572
25390,0.054568935
15397,0.056152005
4561,0.14197345
5177,0.26690444
24847,0.16019669
1310,0.07460093
28422,0.15747677
10389,0.05870653
27294,0.038065974
33322,0.07212822
22179,0.4049095
7947,0.13950214
25122,0.06803177
11767,0.33947006
192,0.067649774
11896,0.2086465
14666,0.2826958
17171,0.0644378
677,0.064384654
3305,0.11446942
13566,0.20041862
17219,0.18857057
26865,0.10089069
14067,0.12295068
2023,0.1462243
14852,0.061836828
11559,0.17122594
17563,0.041150123
13057,0.69810224
7284,0.39874056
14155,0.05809521
8660,0.05757396
29077,0.18203226
18612,0.13994206
22707,0.08824639
5048,0.07639564
18987,0.17210542
4248,0.13615271
30148,0.015522079
5234,0.1015662
14397,0.10793553
27754,0.039220102
24401,0.0379796
30529,0.07539696
18156,0.11248267
2657,0.024642894
24550,0.03936926
7223,0.4020267
11451,0.06281667
24287,0.19491424
13578,0.1491537
22628,0.06824887
14362,0.019198814
21901,0.15948778
8823,0.06987779
1514,0.2013791
30104,0.15170056
8300,0.08481484
23793,0.071323246
6759,0.0016752724
25671,0.034921523
26722,0.23658706
28592,0.11933222
4861,0.10799592
14280,0.0026983249
17551,0.03582579
8459,0.06298599
483,0.05537315
28734,0.12196423
13301,0.07520436
24176,0.04765929
9716,0.18013851
19952,0.05615385
29892,0.10074843
13660,0.0018341079
22732,0.09854289
15823,0.019338606
26399,0.2590761
7652,0.1395378
15488,0.08063056
22426,0.072162345
5025,0.08267698
18036,0.12683633
10342,0.06768497
19501,0.086689204
29194,0.07101243
26297,0.14838548
18046,0.12868163
17007,0.0042529004
10508,0.02034587
2320,0.07556146
32359,0.17108703
5033,0.5025329
6077,0.10009866
30067,0.27449214
2898,0.085298374
32772,0.17377268
26956,0.069389515
11735,0.11877666
22228,0.33216745
15907,0.047289796
17019,0.08066751
11136,0.050666627
16605,0.025249483
10802,0.015149107
4521,0.10008334
3254,0.12364815
10573,0.0828784
19133,0.018900547
406,0.041127607
11300,0.04114133
4071,0.00996204
5230,0.14083493
6861,0.121258095
2404,0.10630287
22691,0.07593105
19458,0.1530901
24693,0.07416864
27243,0.07700332
32379,0.0044526346
29768,0.062585965
32456,0.038146507
23046,0.056381546
22031,0.07472157
11793,0.106321275
29254,0.060389772
26894,0.1549296
1730,0.17577684
4300,0.15589544
26821,0.06260364
24554,0.0410641
30286,0.03389534
1136,0.0564378
20825,0.0837808
17618,0.07839043
10277,0.14676976
27215,0.101784796
7653,0.10193895
29212,0.07822223
21214,0.009955665
12592,0.07385671
9388,0.1544379
23331,0.10916136
28797,0.07431583
29983,0.06364221
20039,0.46239936
29579,0.079138465
13247,0.3664847
24648,0.2455436
21653,0.047319915
15168,0.03777488
4790,0.099078156
965,0.05245814
22792,0.07636553
21658,0.25937897
31419,0.04377202
31476,0.20944443
4026,0.045403127
21859,0.07260215
10612,0.16728583
13171,0.06905854
12298,0.010580478
6710,0.023673672
15876,0.08658124
9639,0.036274876
23957,0.10694593
32083,0.050833706
446,0.114656135
771,0.042477276
7486,0.12006339
7575,0.1091609
11626,0.076506846
32670,0.07791769
26784,0.07073136
20217,0.050568685
17154,0.01491633
56,0.08070616
14018,0.21784721
25326,0.13603066
31418,0.09788879
16205,0.051564813
5625,0.114224516
20783,0.17053913
19610,0.06259337
18703,0.13808486
1003,0.08081028
31455,0.22747025
7820,0.08417013
8598,0.26052248
1377,0.05060887
13475,0.037679996
19093,0.062600836
1256,0.047394466
19271,0.12751722
9799,0.042683855
22679,9.0482e-08
26828,0.023493974
30479,0.07645186
5235,0.15709192
7114,0.08782371
20418,0.07151685
21618,0.03435967
9908,0.06523217
1823,0.11325863
30842,0.22467332
12728,0.6389345
1821,0.049051143
15155,0.07424143
18812,0.08632635
22380,0.13731916
8686,0.030257463
24043,0.14395133
19944,0.09225109
26763,0.040823508
30167,0.016639523
3844,0.111386046
33255,0.57123435
14184,0.1709148
18414,0.005554493
3603,0.39188537
26599,0.08009382
23387,0.06643595
11064,0.19134931
17356,0.12404938
377,0.04774594
504,0.11315198
13895,0.20023775
16266,0.33933714
10557,0.12954333
27746,0.061526645
21322,0.23403578
26971,0.009551863
4064,0.1503759
15725,0.023390952
32381,0.02407584
23781,0.036579743
31840,0.067384645
17313,0.30598778
26000,0.121307366
16393,0.025774864
32194,0.06860236
13565,0.29064336
4807,0.103042535
14222,0.12132261
11476,0.057048395
9787,0.012008494
14378,0.23201759
2635,0.023698827
28905,0.033114396
22834,0.358476
13202,0.081102125
3085,0.11325814
11359,0.069052875
31153,0.22293761
12175,0.17212576
14000,0.07255762
29558,0.17114832
984,0.11954213
29474,0.11978595
17933,0.068241894
21779,0.05834313
23196,0.18262133
22678,0.09653315
9178,0.057874404
25331,0.22877534
25013,0.10244272
30555,0.2245109
19505,0.041677184
31772,0.061807435
23619,0.20035675
6086,0.19800854
23321,0.18914148
29831,0.0074163824
29452,0.16923793
2673,0.0652361
3730,0.064609185
13280,0.034763686
23413,0.33574462
1736,0.11531357
23060,0.01160284
12209,0.094528995
9076,0.034259174
9966,0.1588867
14181,0.030881852
1548,3.4639015e-06
9095,0.22469537
23105,0.1805073
27072,0.21663643
32951,0.34886047
960,0.060346223
30468,0.14299019
22795,0.078133166
6562,0.12753478
30246,0.2545766
5344,0.09796101
17006,0.104841605
823,0.13799636
23162,0.12982783
8494,0.09078763
26512,0.16913602
22479,0.13844787
2472,0.072599426
29408,0.12199851
27410,0.14816841
28961,0.14252971
28086,0.18133712
23389,0.17644125
13151,0.63916206
13108,0.099157654
17106,0.18539591
1554,0.08447981
30672,0.12984718
29595,0.045859516
8600,0.12799177
23820,0.086230926
1314,0.18162808
23999,0.009314632
3875,0.10002702
32733,0.18208228
1560,0.060668617
17978,0.068355404
14354,0.057924908
1737,0.077130646
28581,0.18399848
29564,0.008557756
20585,0.096251555
24830,0.044847373
24005,0.6998109
32125,0.022075098
11630,0.08295863
33074,0.15400629
788,0.07401504
20561,0.04589034
15640,0.15451743
32318,0.05226225
123,0.077497885
11741,0.08738774
7142,0.0718113
16560,0.16574559
29358,0.09350253
19820,0.1398549
27444,0.008502539
27106,0.13779508
8779,0.04071254
18633,0.06129391
25037,0.195235
5188,0.010742848
1869,0.0509023
21069,0.10005864
4782,0.085335195
3311,0.06858536
8707,0.10395446
1111,0.14653285
967,0.026320318
32394,0.020388782
21806,0.059371017
13622,0.10282664
31656,0.058859892
28036,0.03630911
15478,0.13697393
4078,0.06461535
13341,0.24407001
23846,0.13313666
13957,0.2932287
8522,0.18879393
25970,0.053951446
9756,0.0008614944
28001,0.38268143
18246,0.12988812
30865,0.13872786
6876,0.14170264
13706,0.10523047
7630,0.093555845
26848,0.2614534
1397,0.066809274
14301,0.050109707
12633,0.09746541
29897,0.07647585
5704,0.25648022
5874,0.06939222
29277,0.11801019
8469,0.10818958
10340,0.052241728
32322,0.40167534
21219,0.14272347
7906,0.08065279
15240,0.071346655
2360,0.01866469
15455,0.20883742
25964,0.09402348
14452,0.08794809
5527,0.078953974
7730,0.13363588
32172,0.10224547
11705,0.0022618242
12896,0.09893842
24116,0.045246687
12316,0.120483436
23446,0.20628622
13859,0.122911505
7908,0.07059819
22779,0.053928923
11024,0.006712121
10424,0.04957542
15177,0.10592453
5163,0.13229728
385,0.13342524
24316,0.14172965
19947,0.029906996
7129,0.229525
23933,0.015365154
13239,0.030090638
9368,0.004975712
29248,0.115446515
21558,0.10575506
8466,0.20284417
5282,0.19351725
28721,0.073056325
17546,0.21171845
5167,0.06679327
19755,0.046720315
18313,0.16729453
16357,0.05210879
8843,0.41596884
4486,0.11342575
21712,0.073591195
31128,0.077949844
9429,0.14747474
16153,0.2672998
11106,0.106605686
937,0.03733627
8943,0.29611975
32421,0.03409197
24471,0.07066578
15497,0.08148129
27561,0.012077885
32628,0.15533176
24259,0.17096709
25039,0.15517189
2503,0.056650538
31570,0.08481795
28996,0.09802798
23878,0.12137315
5182,0.23247664
24391,0.037242122
13522,0.17824331
31534,0.11142326
33157,0.18450649
30611,0.15309091
11388,0.34218016
18888,0.04444529
19081,0.31083927
18330,0.11676964
10755,0.13762985
32034,0.017935771
13822,0.090278275
3240,0.08076865
16921,0.056381915
14424,0.13202628
18175,0.05626891
11135,0.17571868
13887,0.072811894
9955,0.18368392
3434,0.076670974
4882,0.034474686
20451,0.099122
24853,0.25008744
14443,0.10156412
6067,0.11257314
32160,0.0018072942
32938,0.22640048
28238,0.044439245
14921,0.20751984
23423,0.073462635
29552,0.03522216
9791,0.01490345
6227,0.31566978
14316,0.27159697
6328,0.09393459
5402,0.122555785
21082,0.08573164
12221,0.1417772
1185,0.059804104
32389,0.100254305
8298,0.12675813
26046,0.08462986
13813,0.07782867
27639,0.06512457
9251,0.012099748
4226,0.208663
21713,0.06510363
19342,0.1240126
14426,0.10878034
30833,0.10559693
7776,0.07477064
2732,0.2554384
30174,0.10052112
7393,0.11481593
32597,0.05469947
24804,0.1642334
9696,0.03841353
9091,0.13597359
8423,0.0795808
6713,0.11004799
33103,0.14183891
4125,0.053532265
15371,0.054160636
29381,0.086813085
27134,0.16176446
26385,0.14490214
20032,0.12983006
11743,0.12570317
4945,0.1016429
32499,0.2597347
6809,0.115035705
3954,0.014013578
9621,0.11953498
11524,0.29112542
29228,0.14379463
18422,0.11106445
20781,0.12513638
1574,0.051322356
32687,0.24190071
12174,0.05479369
11544,0.052901156
14936,0.24972223
3421,0.16200748
3400,0.050309304
4428,0.11602737
17207,0.25170085
4228,0.022076406
3165,0.03317476
6921,0.1561725
20860,0.048723273
4519,0.088038966
24712,0.110267624
30310,0.12724137
27905,0.11727401
13468,0.10257318
7530,0.18979807
12819,0.1994878
30563,0.11491634
14497,0.27464253
10701,0.072963074
16213,0.048964027
15407,0.08744813
6830,0.034798842
23305,0.002630499
6462,0.16602981
21705,0.08795716
15187,0.12933283
27736,0.07159069
12712,0.076966606
20505,0.09329471
12635,0.04448799
26148,0.36798534
12748,0.07289154
4089,0.078947276
8381,0.22584787
33267,0.027323581
29485,0.12454827
24055,0.34670237
23899,0.18180093
13599,0.17974629
30580,0.04587196
1727,0.1269556
23033,0.12527864
32782,0.12151965
32153,0.14288837
19766,0.18054436
661,0.004474306
32994,0.010428756
24249,0.030569246
7954,0.06945614
24784,0.17492811
27181,0.05415502
11405,0.010192594
17746,0.21772563
9601,0.052363284
1213,0.16332598
3009,0.067747965
24283,0.06688368
24130,0.21850055
2216,0.07242266
4477,0.14852615
3906,0.113265626
5184,0.14450426
8523,0.02134695
8145,0.22226307
24036,0.5007587
2924,0.16209266
16142,0.105230555
415,0.104037166
1454,0.23731716
26492,0.052102596
21457,0.10021415
4732,0.058762316
17140,0.05915902
20107,0.049658097
26049,0.3360712
32955,0.0784008
29203,0.15072604
30931,0.19768755
2000,0.11060622
26034,0.024579266
26279,0.1219919
1076,0.13813093
19873,0.28261465
24164,0.05249595
2431,0.14654817
16428,0.2249875
5386,0.13264401
32563,0.07574414
19761,0.11468661
6124,0.09724883
10468,0.14777125
3734,0.0070737116
10110,0.023037639
10358,0.14627321
5818,0.097869374
4439,0.031055566
10909,0.105173774
28535,0.13120897
16682,0.27735674
3186,0.14579692
10412,0.20240092
5970,0.06264537
21362,0.14805801
2618,0.05892144
917,0.030241588
9212,0.1777458
8322,0.053046178
31376,0.075949356
30364,0.16118746
31003,0.1028926
6998,0.018891372
8674,0.06869283
25427,0.07089666
18247,0.07020793
5658,0.16403171
19034,0.054709207
3226,0.31877095
271,0.17382416
27268,0.024965905
6467,0.07813041
12252,0.08432303
10624,0.025476653
13956,0.04979084
31369,0.03410878
1354,0.15379226
32449,0.09789241
11760,0.14239052
19643,0.076551914
29825,0.91655165
17100,0.015818339
22068,0.17193867
4555,0.08312647
32690,0.12723704
8072,0.13137883
8234,0.043597884
14183,0.03489374
2850,0.06167468
